baseline_trans_multiplier,sus_per_inv,testing_bool,test_sens,test_spec,test_receptiveness,test_turnaround_time,react_vacc_bool,react_vacc_threshold,react_vacc_turnaround_time,ini_vacc_prop,react_vacc_prop,paridx
1.0,3,1,0.7500000000000001,0.8000000000000002,0.25,5,1,10,21,0.8,0.2,9226
1.0,3,1,0.7500000000000001,0.8000000000000002,0.25,5,1,10,21,0.8,0.8,9227
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,7,0.2,0.2,9228
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,7,0.2,0.8,9229
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,7,0.8,0.2,9230
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,7,0.8,0.8,9231
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,21,0.2,0.2,9232
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,21,0.2,0.8,9233
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,21,0.8,0.2,9234
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,5,21,0.8,0.8,9235
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,7,0.2,0.2,9236
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,7,0.2,0.8,9237
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,7,0.8,0.2,9238
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,7,0.8,0.8,9239
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,21,0.2,0.2,9240
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,21,0.2,0.8,9241
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,21,0.8,0.2,9242
1.0,3,1,0.7500000000000001,0.7500000000000001,0.25,5,1,10,21,0.8,0.8,9243
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,7,0.2,0.2,9244
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,7,0.2,0.8,9245
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,7,0.8,0.2,9246
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,7,0.8,0.8,9247
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,21,0.2,0.2,9248
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,21,0.2,0.8,9249
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,21,0.8,0.2,9250
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,5,21,0.8,0.8,9251
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,7,0.2,0.2,9252
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,7,0.2,0.8,9253
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,7,0.8,0.2,9254
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,7,0.8,0.8,9255
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,21,0.2,0.2,9256
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,21,0.2,0.8,9257
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,21,0.8,0.2,9258
1.0,3,1,0.7500000000000001,0.7000000000000001,0.25,5,1,10,21,0.8,0.8,9259
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,7,0.2,0.2,9260
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,7,0.2,0.8,9261
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,7,0.8,0.2,9262
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,7,0.8,0.8,9263
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,21,0.2,0.2,9264
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,21,0.2,0.8,9265
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,21,0.8,0.2,9266
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,5,21,0.8,0.8,9267
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,7,0.2,0.2,9268
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,7,0.2,0.8,9269
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,7,0.8,0.2,9270
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,7,0.8,0.8,9271
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,21,0.2,0.2,9272
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,21,0.2,0.8,9273
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,21,0.8,0.2,9274
1.0,3,1,0.7500000000000001,0.65,0.25,5,1,10,21,0.8,0.8,9275
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,7,0.2,0.2,9276
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,7,0.2,0.8,9277
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,7,0.8,0.2,9278
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,7,0.8,0.8,9279
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,21,0.2,0.2,9280
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,21,0.2,0.8,9281
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,21,0.8,0.2,9282
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,5,21,0.8,0.8,9283
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,7,0.2,0.2,9284
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,7,0.2,0.8,9285
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,7,0.8,0.2,9286
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,7,0.8,0.8,9287
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,21,0.2,0.2,9288
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,21,0.2,0.8,9289
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,21,0.8,0.2,9290
1.0,3,1,0.7500000000000001,0.6,0.25,5,1,10,21,0.8,0.8,9291
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,7,0.2,0.2,9292
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,7,0.2,0.8,9293
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,7,0.8,0.2,9294
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,7,0.8,0.8,9295
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,21,0.2,0.2,9296
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,21,0.2,0.8,9297
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,21,0.8,0.2,9298
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,5,21,0.8,0.8,9299
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,7,0.2,0.2,9300
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,7,0.2,0.8,9301
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,7,0.8,0.2,9302
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,7,0.8,0.8,9303
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,21,0.2,0.2,9304
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,21,0.2,0.8,9305
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,21,0.8,0.2,9306
1.0,3,1,0.7000000000000001,1.0000000000000004,0.25,5,1,10,21,0.8,0.8,9307
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,7,0.2,0.2,9308
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,7,0.2,0.8,9309
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,7,0.8,0.2,9310
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,7,0.8,0.8,9311
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,21,0.2,0.2,9312
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,21,0.2,0.8,9313
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,21,0.8,0.2,9314
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,5,21,0.8,0.8,9315
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,7,0.2,0.2,9316
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,7,0.2,0.8,9317
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,7,0.8,0.2,9318
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,7,0.8,0.8,9319
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,21,0.2,0.2,9320
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,21,0.2,0.8,9321
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,21,0.8,0.2,9322
1.0,3,1,0.7000000000000001,0.9500000000000003,0.25,5,1,10,21,0.8,0.8,9323
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,7,0.2,0.2,9324
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,7,0.2,0.8,9325
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,7,0.8,0.2,9326
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,7,0.8,0.8,9327
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,21,0.2,0.2,9328
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,21,0.2,0.8,9329
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,21,0.8,0.2,9330
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,5,21,0.8,0.8,9331
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,7,0.2,0.2,9332
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,7,0.2,0.8,9333
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,7,0.8,0.2,9334
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,7,0.8,0.8,9335
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,21,0.2,0.2,9336
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,21,0.2,0.8,9337
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,21,0.8,0.2,9338
1.0,3,1,0.7000000000000001,0.9000000000000002,0.25,5,1,10,21,0.8,0.8,9339
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,7,0.2,0.2,9340
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,7,0.2,0.8,9341
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,7,0.8,0.2,9342
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,7,0.8,0.8,9343
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,21,0.2,0.2,9344
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,21,0.2,0.8,9345
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,21,0.8,0.2,9346
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,5,21,0.8,0.8,9347
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,7,0.2,0.2,9348
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,7,0.2,0.8,9349
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,7,0.8,0.2,9350
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,7,0.8,0.8,9351
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,21,0.2,0.2,9352
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,21,0.2,0.8,9353
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,21,0.8,0.2,9354
1.0,3,1,0.7000000000000001,0.8500000000000002,0.25,5,1,10,21,0.8,0.8,9355
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,7,0.2,0.2,9356
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,7,0.2,0.8,9357
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,7,0.8,0.2,9358
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,7,0.8,0.8,9359
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,21,0.2,0.2,9360
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,21,0.2,0.8,9361
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,21,0.8,0.2,9362
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,5,21,0.8,0.8,9363
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,7,0.2,0.2,9364
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,7,0.2,0.8,9365
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,7,0.8,0.2,9366
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,7,0.8,0.8,9367
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,21,0.2,0.2,9368
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,21,0.2,0.8,9369
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,21,0.8,0.2,9370
1.0,3,1,0.7000000000000001,0.8000000000000002,0.25,5,1,10,21,0.8,0.8,9371
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,7,0.2,0.2,9372
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,7,0.2,0.8,9373
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,7,0.8,0.2,9374
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,7,0.8,0.8,9375
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,21,0.2,0.2,9376
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,21,0.2,0.8,9377
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,21,0.8,0.2,9378
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,5,21,0.8,0.8,9379
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,7,0.2,0.2,9380
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,7,0.2,0.8,9381
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,7,0.8,0.2,9382
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,7,0.8,0.8,9383
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,21,0.2,0.2,9384
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,21,0.2,0.8,9385
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,21,0.8,0.2,9386
1.0,3,1,0.7000000000000001,0.7500000000000001,0.25,5,1,10,21,0.8,0.8,9387
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,7,0.2,0.2,9388
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,7,0.2,0.8,9389
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,7,0.8,0.2,9390
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,7,0.8,0.8,9391
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,21,0.2,0.2,9392
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,21,0.2,0.8,9393
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,21,0.8,0.2,9394
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,5,21,0.8,0.8,9395
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,7,0.2,0.2,9396
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,7,0.2,0.8,9397
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,7,0.8,0.2,9398
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,7,0.8,0.8,9399
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,21,0.2,0.2,9400
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,21,0.2,0.8,9401
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,21,0.8,0.2,9402
1.0,3,1,0.7000000000000001,0.7000000000000001,0.25,5,1,10,21,0.8,0.8,9403
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,7,0.2,0.2,9404
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,7,0.2,0.8,9405
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,7,0.8,0.2,9406
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,7,0.8,0.8,9407
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,21,0.2,0.2,9408
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,21,0.2,0.8,9409
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,21,0.8,0.2,9410
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,5,21,0.8,0.8,9411
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,7,0.2,0.2,9412
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,7,0.2,0.8,9413
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,7,0.8,0.2,9414
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,7,0.8,0.8,9415
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,21,0.2,0.2,9416
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,21,0.2,0.8,9417
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,21,0.8,0.2,9418
1.0,3,1,0.7000000000000001,0.65,0.25,5,1,10,21,0.8,0.8,9419
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,7,0.2,0.2,9420
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,7,0.2,0.8,9421
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,7,0.8,0.2,9422
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,7,0.8,0.8,9423
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,21,0.2,0.2,9424
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,21,0.2,0.8,9425
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,21,0.8,0.2,9426
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,5,21,0.8,0.8,9427
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,7,0.2,0.2,9428
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,7,0.2,0.8,9429
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,7,0.8,0.2,9430
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,7,0.8,0.8,9431
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,21,0.2,0.2,9432
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,21,0.2,0.8,9433
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,21,0.8,0.2,9434
1.0,3,1,0.7000000000000001,0.6,0.25,5,1,10,21,0.8,0.8,9435
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,7,0.2,0.2,9436
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,7,0.2,0.8,9437
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,7,0.8,0.2,9438
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,7,0.8,0.8,9439
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,21,0.2,0.2,9440
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,21,0.2,0.8,9441
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,21,0.8,0.2,9442
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,5,21,0.8,0.8,9443
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,7,0.2,0.2,9444
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,7,0.2,0.8,9445
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,7,0.8,0.2,9446
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,7,0.8,0.8,9447
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,21,0.2,0.2,9448
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,21,0.2,0.8,9449
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,21,0.8,0.2,9450
1.0,3,1,0.65,1.0000000000000004,0.25,5,1,10,21,0.8,0.8,9451
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,7,0.2,0.2,9452
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,7,0.2,0.8,9453
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,7,0.8,0.2,9454
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,7,0.8,0.8,9455
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,21,0.2,0.2,9456
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,21,0.2,0.8,9457
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,21,0.8,0.2,9458
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,5,21,0.8,0.8,9459
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,7,0.2,0.2,9460
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,7,0.2,0.8,9461
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,7,0.8,0.2,9462
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,7,0.8,0.8,9463
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,21,0.2,0.2,9464
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,21,0.2,0.8,9465
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,21,0.8,0.2,9466
1.0,3,1,0.65,0.9500000000000003,0.25,5,1,10,21,0.8,0.8,9467
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,7,0.2,0.2,9468
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,7,0.2,0.8,9469
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,7,0.8,0.2,9470
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,7,0.8,0.8,9471
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,21,0.2,0.2,9472
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,21,0.2,0.8,9473
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,21,0.8,0.2,9474
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,5,21,0.8,0.8,9475
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,7,0.2,0.2,9476
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,7,0.2,0.8,9477
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,7,0.8,0.2,9478
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,7,0.8,0.8,9479
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,21,0.2,0.2,9480
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,21,0.2,0.8,9481
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,21,0.8,0.2,9482
1.0,3,1,0.65,0.9000000000000002,0.25,5,1,10,21,0.8,0.8,9483
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,7,0.2,0.2,9484
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,7,0.2,0.8,9485
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,7,0.8,0.2,9486
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,7,0.8,0.8,9487
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,21,0.2,0.2,9488
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,21,0.2,0.8,9489
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,21,0.8,0.2,9490
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,5,21,0.8,0.8,9491
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,7,0.2,0.2,9492
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,7,0.2,0.8,9493
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,7,0.8,0.2,9494
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,7,0.8,0.8,9495
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,21,0.2,0.2,9496
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,21,0.2,0.8,9497
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,21,0.8,0.2,9498
1.0,3,1,0.65,0.8500000000000002,0.25,5,1,10,21,0.8,0.8,9499
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,7,0.2,0.2,9500
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,7,0.2,0.8,9501
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,7,0.8,0.2,9502
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,7,0.8,0.8,9503
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,21,0.2,0.2,9504
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,21,0.2,0.8,9505
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,21,0.8,0.2,9506
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,5,21,0.8,0.8,9507
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,7,0.2,0.2,9508
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,7,0.2,0.8,9509
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,7,0.8,0.2,9510
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,7,0.8,0.8,9511
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,21,0.2,0.2,9512
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,21,0.2,0.8,9513
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,21,0.8,0.2,9514
1.0,3,1,0.65,0.8000000000000002,0.25,5,1,10,21,0.8,0.8,9515
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,7,0.2,0.2,9516
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,7,0.2,0.8,9517
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,7,0.8,0.2,9518
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,7,0.8,0.8,9519
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,21,0.2,0.2,9520
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,21,0.2,0.8,9521
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,21,0.8,0.2,9522
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,5,21,0.8,0.8,9523
1.0,3,1,0.65,0.7500000000000001,0.25,5,1,10,7,0.2,0.2,9524
